0,4,12,6.252987
0,4,13,10.167764
0,4,14,22.110352
0,4,15,16.262959
0,4,16,11.935795
0,4,17,11.388001
0,4,18,8.533379
0,4,19,3.902357
0,4,20,2.319611
0,4,21,2.125521
0,4,22,1.048105
0,4,23,0.597139
0,4,24,0.258161
0,4,25,0.225953
0,4,26,0.506457
0,4,27,0.136092
0,4,28,0.025485
0,4,29,0.026222
0,5,0,0.005260
0,5,1,0.006669
0,5,2,0.001677
0,5,3,0.008010
0,5,4,0.014730
0,5,5,0.026344
0,5,6,0.087954
0,5,7,0.170201
0,5,8,0.462681
0,5,9,1.094517
0,5,10,1.864381
0,5,11,1.779907
0,5,12,3.311921
0,5,13,6.160151
0,5,14,9.511515
0,5,15,12.230472
0,5,16,11.199623
0,5,17,9.893318
0,5,18,15.268880
0,5,19,7.794085
0,5,20,4.652459
0,5,21,4.723614
0,5,22,2.507256
0,5,23,1.390252
0,5,24,0.770065
0,5,25,0.304563
0,5,26,0.620137
0,5,27,0.676774
0,5,28,0.058812
0,5,29,0.014373
0,5,30,0.020717
0,6,1,0.002096
0,6,2,0.001478
0,6,3,0.002847
0,6,4,0.007695
0,6,5,0.014868
0,6,6,0.042543
0,6,7,0.074018
0,6,8,0.355324
0,6,9,0.796756
0,6,10,1.306395
0,6,11,1.721473
0,6,12,1.556673
0,6,13,2.183934
0,6,14,3.670516
0,6,15,6.226127
0,6,16,7.389906
0,6,17,9.165800
0,6,18,8.591061
0,6,19,7.967801
0,6,20,4.567561
0,6,21,4.265489
0,6,22,7.974216
0,6,23,5.573046
0,6,24,1.727414
0,6,25,0.923334
0,6,26,0.771806
0,6,27,0.463293
0,6,28,0.304678
0,6,29,0.246086
0,6,30,0.039133
0,7,3,0.003290
0,7,4,0.003128
0,7,5,0.004536
0,7,6,0.017088
0,7,7,0.034615
0,7,8,0.064870
0,7,9,0.397942
0,7,10,0.812394
0,7,11,1.933291
0,7,12,2.625070
0,7,13,1.547033
0,7,14,2.033587
0,7,15,2.215760
0,7,16,3.612702
0,7,17,3.985013
0,7,18,6.416898
0,7,19,8.039852
0,7,20,6.334763
0,7,21,3.033686
0,7,22,4.308677
0,7,23,11.014943
0,7,24,6.759977
0,7,25,3.106708
0,7,26,2.391904
0,7,27,1.004958
0,7,28,0.583194
0,7,29,0.162667
0,7,30,0.031364
0,8,2,0.004415
0,8,4,0.001690
0,8,5,0.004545
0,8,6,0.003933
0,8,7,0.017481
0,8,8,0.018970
0,8,9,0.049618
0,8,10,0.143037
0,8,11,0.570871
0,8,12,2.078668
0,8,13,4.455489
0,8,14,2.241916
0,8,15,1.447410
0,8,16,1.349879
0,8,17,2.175604
0,8,18,3.918757
0,8,19,5.759716
0,8,20,8.165819
0,8,21,6.165425
0,8,22,2.422997
0,8,23,5.627788
0,8,24,13.582520
0,8,25,12.469502
0,8,26,9.041394
0,8,27,5.762252
0,8,28,1.797599
0,8,29,0.462988
0,8,31,0.013924
0,9,5,0.002124
0,9,6,0.001564
0,9,7,0.006288
0,9,8,0.005699
0,9,9,0.027859
0,9,10,0.072070
0,9,11,0.334678
0,9,12,1.453376
0,9,13,5.781660
0,9,14,9.178825
0,9,15,3.390721
0,9,16,1.900251
0,9,17,1.393856
0,9,18,2.307111
0,9,19,4.037437
0,9,20,5.550615
0,9,21,8.939664
0,9,22,6.767064
0,9,23,4.006178
0,9,24,10.762656
0,9,25,13.086614
0,9,26,14.556112
0,9,27,12.560337
0,9,28,5.059334
0,9,29,1.048042
0,9,30,0.144684
0,10,7,0.001828
0,10,9,0.007221
0,10,10,0.008299
0,10,11,0.080126
0,10,12,0.516692
0,10,13,2.772053
0,10,14,11.375971
0,10,15,7.072509
0,10,16,6.136675
0,10,17,3.688612
0,10,18,1.995926
0,10,19,2.796292
0,10,20,3.928591
0,10,21,5.523223
0,10,22,8.085406
0,10,23,8.157353
0,10,24,8.151636
0,10,25,7.072301
0,10,26,13.715257
0,10,27,5.532011
0,10,28,17.390944
0,10,29,2.559294
0,10,30,0.899752
0,10,31,0.331351
0,11,0,0.005143
0,11,9,0.002488
0,11,11,0.030899
0,11,12,0.031077
0,11,13,0.135806
0,11,14,1.678702
0,11,15,8.616910
0,11,16,10.135386
0,11,17,12.190218
0,11,18,7.197491
0,11,19,3.656821
0,11,20,3.353469
0,11,21,5.374980
0,11,22,4.688450
0,11,23,5.564661
0,11,24,9.773765
0,11,25,8.515959
0,11,26,7.263379
0,11,27,4.842559
0,11,28,32.951483
0,11,29,10.098915
0,11,30,1.801262
0,11,31,0.083184
0,12,10,0.003054
0,12,11,0.007324
0,12,12,0.018071
0,12,13,0.036851
0,12,14,0.066162
0,12,15,1.057297
0,12,16,5.894034
0,12,17,11.212124
0,12,18,14.777291
0,12,19,9.929154
0,12,20,5.804454
0,12,21,2.168196
0,12,22,2.969485
0,12,23,3.415790
0,12,24,7.018340
0,12,25,14.321911
0,12,26,9.600408
0,12,27,6.635205
0,12,28,20.649251
0,12,29,35.926991
0,12,30,10.960028
0,12,31,0.992086
0,13,11,0.003793
0,13,12,0.008474
0,13,13,0.009161
0,13,14,0.026374
0,13,15,0.117130
0,13,16,1.375729
0,13,17,7.904751
0,13,18,7.620947
0,13,19,9.643744
0,13,20,9.963788
0,13,21,8.894499
0,13,22,3.632663
0,13,23,1.985659
0,13,24,4.009895
0,13,25,14.075288
0,13,26,26.056401
0,13,27,9.905081
0,13,28,3.932842
0,13,29,15.903815
0,13,30,19.641994
0,13,31,3.111676
0,14,14,0.010799
0,14,15,0.041933
0,14,16,0.200992
0,14,17,2.228732
0,14,18,10.911535
0,14,19,7.554364
0,14,20,8.751842
0,14,21,9.623812
0,14,22,9.438143
0,14,23,6.864970
0,14,24,1.190687
0,14,25,7.231733
0,14,26,18.893245
0,14,27,23.484532
0,14,28,7.566376
0,14,29,4.505626
0,14,30,12.219028
0,14,31,8.501459
0,15,12,0.004282
0,15,14,0.011148
0,15,15,0.051616
0,15,16,0.073067
0,15,17,0.117171
0,15,18,0.617037
0,15,19,2.865688
0,15,20,4.796796
0,15,21,6.596258
0,15,22,7.741073
0,15,23,12.942071
0,15,24,3.168221
0,15,25,2.012221
0,15,26,8.617839
0,15,27,15.549993
0,15,28,8.774292
0,15,29,3.844744
0,15,30,6.101005
0,15,31,6.591534
0,16,13,0.004459
0,16,15,0.036966
0,16,16,0.067284
0,16,17,0.088455
0,16,18,0.047987
0,16,19,0.245837
0,16,20,0.674324
0,16,21,2.202359
0,16,22,4.304660
0,16,23,6.986746
0,16,24,2.927773
0,16,25,0.927431
0,16,26,2.678514
0,16,27,7.174966
0,16,28,9.603649
0,16,29,2.170269
0,16,30,6.229017
0,16,31,2.861685
0,17,14,0.005723
0,17,15,0.010557
0,17,16,0.024080
0,17,17,0.017505
0,17,18,0.063876
0,17,19,0.022229
0,17,20,0.118486
0,17,21,0.470314
0,17,22,0.313981
0,17,23,2.169331
0,17,24,0.915244
0,17,25,0.439879
0,17,26,0.622023
0,17,27,3.915655
0,17,28,4.236118
0,17,29,2.016757
0,17,30,2.430940
0,17,31,1.786477
0,18,18,0.009602
0,18,19,0.025550
0,18,20,0.027411
0,18,21,0.031493
0,18,22,0.043329
0,18,23,0.166639
0,18,24,0.106539
0,18,25,0.184408
0,18,26,0.271856
0,18,27,0.686997
0,18,28,1.943684
0,18,29,0.684296
0,18,30,0.461134
0,18,31,0.518052
0,19,18,0.009067
0,19,22,0.018142
0,19,23,0.042537
0,19,24,0.080020
0,19,25,0.139131
0,19,26,0.256442
0,19,27,0.384795
0,19,28,1.215521
0,19,29,0.408920
0,19,30,0.458990
0,19,31,0.141377
0,20,23,0.020551
0,20,25,0.168837
0,20,26,0.281499
0,20,27,0.472122
0,20,28,1.000345
0,20,29,0.610727
0,20,30,0.218633
0,20,31,0.034177
0,21,24,0.026186
0,21,26,0.164850
0,21,27,0.565104
0,21,28,0.993858
0,21,29,0.765773
0,21,30,0.154485
0,21,31,0.016409
0,22,24,0.042702
0,22,25,0.027920
0,22,27,0.404952
0,22,28,1.198583
0,22,29,0.688749
0,22,30,0.205181
0,22,31,0.049365
0,23,27,0.020398
0,23,28,0.352504
0,23,29,0.718873
0,23,30,0.305024
0,23,31,0.035207
0,24,28,0.064792
0,24,29,0.396265
0,24,30,0.248743
0,25,30,0.009927
0,26,22,0.697989
0,27,31,0.004259
0,29,27,0.485942
0,31,29,0.055637
1,0,0,0.004912
1,0,1,0.012906
1,0,2,0.038707
1,0,3,0.101408
1,0,4,0.167314
1,0,5,0.209647
1,0,6,0.386558
1,0,7,0.345222
1,0,8,0.516906
1,0,9,0.490020
1,0,10,0.264755
1,0,11,0.187813
1,0,12,0.313985
1,0,13,0.293459
1,0,14,0.213538
1,0,15,0.251541
1,0,16,0.230280
1,0,17,0.109519
1,0,18,0.033018
1,0,19,0.013982
1,0,20,0.011915
1,0,21,0.038494
1,0,22,0.053294
1,0,23,0.020387
1,0,24,0.008297
1,0,25,0.012412
1,0,26,0.006594
1,0,28,0.033397
1,0,29,0.059457
1,1,0,0.004541
1,1,1,0.013427
1,1,2,0.085823
1,1,3,0.209192
1,1,4,0.391653
1,1,5,0.792173
1,1,6,1.389546
1,1,7,1.359043
1,1,8,1.663158
1,1,9,1.582227
1,1,10,0.727812
1,1,11,0.552715
1,1,12,0.413301
1,1,13,0.442086
1,1,14,0.400141
1,1,15,0.335710
1,1,16,0.296149
1,1,17,0.221010
1,1,18,0.181896
1,1,19,0.129654
1,1,20,0.112250
1,1,21,0.131442
1,1,22,0.104058
1,1,23,0.022526
1,1,24,0.016638
1,1,25,0.013647
1,1,26,0.003534
1,1,27,0.034585
1,1,28,0.055396
1,1,30,0.055556
1,1,31,0.042186
1,2,0,0.012995
1,2,1,0.019509
1,2,2,0.059147
1,2,3,0.230709
1,2,4,0.545278
1,2,5,1.162391
1,2,6,2.582109
1,2,7,3.863679
1,2,8,5.072602
1,2,9,6.720273
1,2,10,4.601168
1,2,11,2.401478
1,2,12,1.897807
1,2,13,1.424560
1,2,14,1.100103
1,2,15,0.716381
1,2,16,0.665590
1,2,17,0.699671
1,2,18,0.637169
1,2,19,0.596367
1,2,20,0.362109
1,2,21,0.460171
1,2,22,0.187235
1,2,23,0.138570
1,2,24,0.085595
1,2,25,0.036134
1,2,26,0.022711
1,2,27,0.029863
1,3,0,0.006549
1,3,1,0.004828
1,3,2,0.025580
1,3,3,0.068539
1,3,4,0.393906
1,3,5,1.016485
1,3,6,1.531589
1,3,7,2.960217
1,3,8,5.216056
1,3,9,9.953723
1,3,10,10.596354
1,3,11,8.796811
1,3,12,8.739700
1,3,13,6.375790
1,3,14,5.318420
1,3,15,3.069068
1,3,16,1.847046
1,3,17,1.381381
1,3,18,1.202625
1,3,19,1.180054
1,3,20,1.268255
1,3,21,1.131520
1,3,22,1.138720
1,3,23,0.455862
1,3,24,0.315844
1,3,25,0.176347
1,3,26,0.069441
1,3,27,0.056810
1,3,29,0.138257
1,4,0,0.005030
1,4,1,0.007745
1,4,2,0.004299
1,4,3,0.015278
1,4,4,0.052770
1,4,5,0.242914
1,4,6,0.511832
1,4,7,1.051995
1,4,8,2.011509
1,4,9,3.577511
1,4,10,6.916169
1,4,11,9.501467
1,4,12,9.640309
1,4,13,11.608404
1,4,14,12.559833
1,4,15,14.808278
1,4,16,10.629039
1,4,17,15.594337
1,4,18,9.482682
1,4,19,3.309289
1,4,20,2.395439
1,4,21,2.338830
1,4,22,1.791435
1,4,23,1.391220
1,4,24,1.095171
1,4,25,0.714063
1,4,26,0.582676
1,4,27,0.546125
1,4,28,0.103013
1,4,30,0.082914
1,5,0,0.006008
1,5,2,0.007536
1,5,3,0.002854
1,5,4,0.024003
1,5,5,0.043517
1,5,6,0.139708
1,5,7,0.314599
1,5,8,0.632576
1,5,9,1.766311
1,5,10,2.920206
1,5,11,2.938840
1,5,12,5.801925
1,5,13,10.549959
1,5,14,12.077776
1,5,15,15.987114
1,5,16,16.939812
1,5,17,19.293789
1,5,18,19.956553
1,5,19,11.362060
1,5,20,12.957345
1,5,21,4.905842
1,5,22,3.173852
1,5,23,1.660193
1,5,24,1.425248
1,5,25,1.880078
1,5,26,2.261896
1,5,27,2.864881
1,5,28,0.660895
1,5,29,0.189195
1,5,30,0.054764
1,5,31,0.055718
1,6,3,0.001594
1,6,4,0.008035
1,6,5,0.018107
1,6,6,0.048601
1,6,7,0.106048
1,6,8,0.342742
1,6,9,0.683179
1,6,10,1.324458
1,6,11,2.653480
1,6,12,3.189380
1,6,13,4.641161
1,6,14,8.893053
1,6,15,14.123514
1,6,16,15.171626
1,6,17,13.632023
1,6,18,8.975557
1,6,19,6.313096
1,6,20,2.294220
1,6,21,2.935029
1,6,22,2.260477
1,6,23,1.631108
1,6,24,1.313887
1,6,25,1.048625
1,6,26,3.214116
1,6,27,4.435585
1,6,28,6.940457
1,6,29,2.186331
1,6,30,0.165829
1,7,2,0.010894
1,7,4,0.005655
1,7,5,0.009499
1,7,6,0.022643
1,7,7,0.078220
1,7,8,0.147996
1,7,9,0.565672
1,7,10,0.868792
1,7,11,1.414456
1,7,12,2.016059
1,7,13,2.596974
1,7,14,2.957905
1,7,15,6.367422
1,7,16,10.936992
1,7,17,13.367018
1,7,18,17.943776
1,7,19,18.385268
1,7,20,16.704956
1,7,21,8.131986
1,7,22,3.778161
1,7,23,2.322324
1,7,24,0.989012
1,7,25,0.771302
1,7,26,2.344271
1,7,27,5.511992
1,7,28,4.436109
1,7,29,3.065314
1,7,30,1.425349
1,8,3,0.006668
1,8,5,0.006947
1,8,6,0.014858
1,8,7,0.042391
1,8,8,0.030867
1,8,9,0.134003
1,8,10,0.330213
1,8,11,0.632346
1,8,12,2.060287
1,8,13,1.819930
1,8,14,1.743242
1,8,15,2.048329
1,8,16,3.869790
1,8,17,6.561549
1,8,18,7.792010
1,8,19,12.272078
1,8,20,16.896232
1,8,21,22.563634
1,8,22,20.510869
1,8,23,19.005793
1,8,24,9.778038
1,8,25,4.050471
1,8,26,0.636275
1,8,27,4.642874
1,8,28,4.617282
1,8,29,4.035809
1,8,30,0.632792
1,8,31,0.062422
1,9,7,0.015817
1,9,8,0.017319
1,9,9,0.032431
1,9,10,0.047089
1,9,11,0.181394
1,9,12,0.587273
1,9,13,2.746112
1,9,14,1.633897
1,9,15,1.825040
1,9,16,1.679568
1,9,17,2.441528
1,9,18,4.181283
1,9,19,7.710132
1,9,20,11.199080
1,9,21,15.708574
1,9,22,18.501545
1,9,23,27.859671
1,9,24,33.701494
1,9,25,16.747891
1,9,26,1.104731
1,9,27,6.699106
1,9,28,20.629181
1,9,29,6.441175
1,9,30,2.508398
1,9,31,0.202850
1,10,6,0.004914
1,10,7,0.003844
1,10,8,0.006477
1,10,9,0.021567
1,10,10,0.048742
1,10,11,0.111696
1,10,12,0.756818
1,10,13,1.805749
1,10,14,2.866935
1,10,15,2.232396
1,10,16,1.953230
1,10,17,2.455938
1,10,18,2.675261
1,10,19,4.228597
1,10,20,7.914733
1,10,21,10.847648
1,10,22,15.049703
1,10,23,16.604157
1,10,24,24.729186
1,10,25,24.020185
1,10,26,4.861321
1,10,27,0.924352
1,10,28,16.683515
1,10,29,12.110222
1,10,30,8.834821
1,10,31,1.754173
1,11,8,0.007866
1,11,9,0.007410
1,11,10,0.014654
1,11,11,0.080950
1,11,12,0.195996
1,11,13,0.595887
1,11,14,1.442946
1,11,15,2.091169
1,11,16,1.540587
1,11,17,4.303956
1,11,18,3.722816
1,11,19,3.932422
1,11,20,6.062711
1,11,21,7.286965
1,11,22,8.956148
1,11,23,13.794075
1,11,24,16.046706
1,11,25,18.151865
1,11,26,12.347469
1,11,27,2.946555
1,11,28,13.453539
1,11,29,11.404383
1,11,30,10.578898
1,11,31,2.313368
1,12,10,0.009650
1,12,11,0.005179
1,12,12,0.021921
1,12,13,0.101185
1,12,14,0.281544
1,12,15,0.420936
1,12,16,0.620449
1,12,17,1.170619
1,12,18,3.979746
1,12,19,8.683043
1,12,20,9.096042
1,12,21,5.869795
1,12,22,5.592323
1,12,23,6.380088
1,12,24,12.788515
1,12,25,23.335423
1,12,26,24.122261
1,12,27,11.613175
1,12,28,18.256850
1,12,29,27.637184
1,12,30,14.450764
1,12,31,3.286252
1,13,6,0.016597
1,13,10,0.005403
1,13,11,0.005631
1,13,12,0.012019
1,13,13,0.013242
1,13,14,0.056849
1,13,15,0.113854
1,13,16,0.434597
1,13,17,0.606099
1,13,18,0.996386
1,13,19,2.900641
1,13,20,7.015475
1,13,21,6.697472
1,13,22,2.834380
1,13,23,3.365620
1,13,24,5.978259
1,13,25,18.757289
1,13,26,23.892449
1,13,27,16.705182
1,13,28,12.642664
1,13,29,31.634669
1,13,30,39.503934
1,13,31,8.813894
1,14,7,0.031674
1,14,13,0.015567
1,14,15,0.053737
1,14,16,0.208963
1,14,17,0.468510
1,14,18,0.890476
1,14,19,1.505467
1,14,20,2.176115
1,14,21,2.599810
1,14,22,2.718641
1,14,23,2.145436
1,14,24,3.479240
1,14,25,9.584699
1,14,26,36.228110
1,14,27,26.533852
1,14,28,14.571966
1,14,29,10.720993
1,14,30,27.814209
1,14,31,23.159509
1,15,13,0.008210
1,15,14,0.053259
1,15,15,0.063727
1,15,16,0.121699
1,15,17,0.086541
1,15,18,0.357776
1,15,19,0.522578
1,15,20,1.645537
1,15,21,3.042862
1,15,22,2.376964
1,15,23,5.490737
1,15,24,6.528616
1,15,25,4.817989
1,15,26,26.149159
1,15,27,41.473951
1,15,28,27.128174
1,15,29,9.528635
1,15,30,11.679685
1,15,31,20.000211
1,16,13,0.010262
1,16,14,0.036388
1,16,15,0.054960
1,16,16,0.069345
1,16,17,0.113076
1,16,18,0.154407
1,16,19,0.431573
1,16,20,1.475570
1,16,21,7.677881
1,16,22,4.728549
1,16,23,3.488194
1,16,24,6.255461
1,16,25,2.611411
1,16,26,4.357769
1,16,27,13.927969
1,16,28,25.095257
1,16,29,9.832069
1,16,30,9.965111
1,16,31,25.619211
1,17,14,0.040753
1,17,15,0.014742
1,17,16,0.051784
1,17,17,0.074979
1,17,18,0.209155
1,17,19,0.282102
1,17,20,0.312532
1,17,21,0.592887
1,17,22,1.136412
1,17,23,2.844724
1,17,24,3.896814
1,17,25,0.828663
1,17,26,0.962063
1,17,27,3.303091
1,17,28,10.963026
1,17,29,12.103738
1,17,30,9.135155
1,17,31,27.847056
1,18,18,0.020540
1,18,19,0.042302
1,18,21,0.345567
1,18,22,0.229484
1,18,23,0.250443
1,18,24,0.322392
1,18,25,0.385999
1,18,26,0.522136
1,18,27,1.043722
1,18,28,1.820897
1,18,29,6.167108
1,18,30,3.181442
1,18,31,16.895336
1,19,18,0.016934
1,19,19,0.028248
1,19,21,0.032342
1,19,22,0.103662
1,19,23,0.093028
1,19,24,0.033151
1,19,25,0.241996
1,19,26,0.399658
1,19,27,0.607347
1,19,28,0.815435
1,19,29,0.736200
1,19,30,1.594600
1,19,31,3.196556
1,20,21,0.037785
1,20,24,0.087848
1,20,25,0.030810
1,20,26,0.155949
1,20,27,0.470187
1,20,28,0.814406
1,20,29,0.620245
1,20,30,0.532387
1,20,31,0.708485
1,21,18,0.082381
1,21,26,0.198175
1,21,27,0.376059
1,21,28,0.473213
1,21,29,0.516503
1,21,30,0.107757
1,21,31,0.152339
1,22,25,0.052516
1,22,27,0.294172
1,22,28,1.149128
1,22,29,0.925950
1,22,30,0.110553
1,22,31,0.058587
1,23,28,0.446821
1,23,29,0.746768
1,23,30,0.091344
1,23,31,0.136952
1,24,27,0.050847
1,24,29,0.236972
1,24,30,0.216889
1,24,31,0.074451
1,25,29,0.071489
1,25,30,0.264907
1,25,31,0.064806
1,26,30,0.028564
1,27,29,0.096214
1,27,30,0.048289
1,29,31,0.010331
1,31,31,0.013814
2,0,0,0.002404
2,0,1,0.007120
2,0,2,0.041829
2,0,3,0.032671
2,0,4,0.068204
2,0,5,0.121667
2,0,6,0.468687
2,0,7,1.403046
2,0,8,3.747104
2,0,9,4.490329
2,0,10,0.932968
2,0,11,0.426980
2,0,12,0.323188
2,0,13,0.238882
2,0,14,0.074822
2,0,15,0.145510
2,0,16,0.074754
2,0,17,0.085954
2,0,18,0.057750
2,0,19,0.065381
2,0,20,0.026485
2,0,21,0.045231
2,0,23,0.013362
2,0,28,0.039014
2,1,0,0.003703
2,1,1,0.005977
2,1,2,0.273845
2,1,3,0.483649
2,1,4,0.365334
2,1,5,0.451856
2,1,6,0.673071
2,1,7,0.904947
2,1,8,1.155301
2,1,9,1.617329
2,1,10,1.914712
2,1,11,1.634059
2,1,12,1.199011
2,1,13,0.743205
2,1,14,0.492221
2,1,15,0.411178
2,1,16,0.418005
2,1,17,0.316577
2,1,18,0.110125
2,1,19,0.095417
2,1,20,0.105729
2,1,21,0.148310
2,1,22,0.103059
2,1,23,0.071542
2,1,24,0.015258
2,1,26,0.002501
2,1,27,0.021573
2,1,28,0.142977
2,1,29,0.095615
2,2,0,0.005645
2,2,1,0.005305
2,2,2,0.012631
2,2,3,0.091583
2,2,4,0.405412
2,2,5,1.004999
2,2,6,2.108975
2,2,7,3.385898
2,2,8,3.057030
2,2,9,3.375164
2,2,10,3.614695
2,2,11,4.525801
2,2,12,4.601633
2,2,13,2.650996
2,2,14,1.710914
2,2,15,1.016275
2,2,16,1.000746
2,2,17,0.663165
2,2,18,0.623898
2,2,19,0.604247
2,2,20,0.390318
2,2,21,0.311458
2,2,22,0.363381
2,2,23,0.238666
2,2,24,0.096747
2,2,25,0.023880
2,2,26,0.012161
2,2,27,0.012366
2,2,28,0.024656
2,2,29,0.152581
2,2,30,0.118121
2,2,31,0.118121
2,3,0,0.008233
2,3,1,0.004754
2,3,2,0.008705
2,3,3,0.026143
2,3,4,0.136413
2,3,5,0.622572
2,3,6,1.917107
2,3,7,3.313454
2,3,8,4.715302
2,3,9,4.408960
2,3,10,6.890254
2,3,11,4.927112
2,3,12,4.073804
2,3,13,3.121058
2,3,14,3.140647
2,3,15,3.452356
2,3,16,1.639109
2,3,17,0.941204
2,3,18,0.992947
2,3,19,1.266184
2,3,20,1.072771
2,3,21,0.950157
2,3,22,0.771603
2,3,23,0.593831
2,3,24,0.541068
2,3,25,0.196606
2,3,26,0.129749
2,3,27,0.039679
2,3,28,0.035861
2,3,29,0.067429
2,3,30,0.204926
2,3,31,0.174497
2,4,0,0.009364
2,4,1,0.008309
2,4,2,0.005734
2,4,3,0.024200
2,4,4,0.048489
2,4,5,0.323100
2,4,6,1.328673
2,4,7,2.092416
2,4,8,3.607263
2,4,9,4.915345
2,4,10,8.409968
2,4,11,14.400698
2,4,12,12.240914
2,4,13,8.740539
2,4,14,6.422875
2,4,15,7.221889
2,4,16,6.531246
2,4,17,3.618185
2,4,18,1.802352
2,4,19,1.511963
2,4,20,1.578463
2,4,21,1.463953
2,4,22,1.495587
2,4,23,1.387815
2,4,24,0.695673
2,4,25,0.438775
2,4,26,0.473943
2,4,27,0.202498
2,4,28,0.245561
2,4,29,0.050073
2,4,30,0.075421
2,4,31,0.150547
2,5,1,0.005061
2,5,2,0.004879
2,5,3,0.007059
2,5,4,0.028739
2,5,5,0.080898
2,5,6,0.351514
2,5,7,1.199179
2,5,8,1.863545
2,5,9,2.570121
2,5,10,4.716181
2,5,11,9.328066
2,5,12,18.132285
2,5,13,23.866620
2,5,14,21.547912
2,5,15,19.387736
2,5,16,12.419203
2,5,17,9.197495
2,5,18,7.453272
2,5,19,5.336228
2,5,20,4.196426
2,5,21,3.252674
2,5,22,3.215741
2,5,23,2.057672
2,5,24,2.118497
2,5,25,2.038610
2,5,26,1.187576
2,5,27,0.849665
2,5,28,0.506189
2,5,29,0.169490
2,5,30,0.039113
2,5,31,0.094169
2,6,3,0.004452
2,6,4,0.005432
2,6,5,0.039254
2,6,6,0.079531
2,6,7,0.159281
2,6,8,0.446782
2,6,9,0.848950
2,6,10,2.032283
2,6,11,3.746965
2,6,12,5.179440
2,6,13,12.176094
2,6,14,18.529667
2,6,15,20.170860
2,6,16,21.014377
2,6,17,16.076088
2,6,18,12.071841
2,6,19,12.368392
2,6,20,8.095189
2,6,21,6.226037
2,6,22,2.678522
2,6,23,1.179881
2,6,24,0.910054
2,6,25,1.393974
2,6,26,2.832285
2,6,27,2.903400
2,6,28,4.019107
2,6,29,1.466414
2,6,30,0.745425
2,6,31,0.260267
2,7,0,0.007720
2,7,3,0.002556
2,7,4,0.002896
2,7,5,0.011191
2,7,6,0.030846
2,7,7,0.034082
2,7,8,0.150434
2,7,9,0.566990
2,7,10,0.871315
2,7,11,2.080116
2,7,12,4.258887
2,7,13,5.240536
2,7,14,8.461347
2,7,15,14.709463
2,7,16,17.323395
2,7,17,17.533332
2,7,18,25.464351
2,7,19,29.237803
2,7,20,29.162908
2,7,21,11.059287
2,7,22,5.373696
2,7,23,1.872699
2,7,24,1.415496
2,7,25,0.805771
2,7,26,0.572846
2,7,27,7.068870
2,7,28,8.605290
2,7,29,16.518676
2,7,30,12.368622
2,7,31,1.433629
2,8,2,0.006621
2,8,5,0.005650
